7.486428175747462666e-01,8.087456061040660948e-01
4.703352181441530777e-01,8.095865268142289350e-01
3.972472771057149465e-01,8.068426585834558296e-01
3.267023052760257285e-01,8.075590079567780410e-01
3.054980512421266448e-01,8.080523804222221607e-01
1.815456676759491239e-01,8.035399157322630215e-01
6.013706787025938638e-01,8.013629689065245865e-01
3.124502331607089678e-01,8.071041843289853412e-01
3.841179894128295136e-02,8.004834876922570785e-01
4.243079888413459760e-02,8.058503089969943911e-01
8.131743305492815654e-01,8.082133373384291497e-01
7.164778234058564177e-01,8.098052848734841325e-01
3.714812552790465738e-01,8.029321596355962765e-01
3.918021551351290599e-01,8.077741579145312212e-01
6.984751206937822587e-01,8.022106322045187143e-01
2.647914677955327534e-01,8.091985320075333332e-01
5.385178268367448728e-01,8.033037371818594341e-01
3.270933438392194526e-01,8.036126941007123436e-01
7.194120357741088378e-01,8.096988338318515943e-01
5.771155950495565623e-01,8.006326138143056159e-01
1.212738088279627230e-01,8.005947820291776651e-01
3.584981980060153450e-01,8.016012990400898097e-01
4.403009607459915098e-01,8.061992729143048209e-01
7.138710063488399316e-01,8.083772548859921026e-01
6.571170066090339379e-01,8.037936100046694232e-01
1.663405222568242470e-01,8.090674963975634792e-01
3.718363903329103826e-01,8.072923950025022721e-01
6.445150981929036460e-01,8.026519974180915673e-01
7.678269184629378241e-01,8.009096140967238986e-01
2.837770530167398331e-01,8.007493603432536133e-01
9.256716604536185944e-02,8.059582536712949219e-01
1.673639240295159425e-01,8.020352868183872053e-01
1.403318667515375540e-01,8.001604684911306498e-01
5.989431708579668889e-01,8.002805958902471373e-01
2.849628587273244640e-01,8.024788860210531061e-01
6.449341025548978312e-02,8.025567466654639492e-01
7.273234560621864020e-01,8.046069984782879825e-01
3.910429262341140744e-01,8.000089319216053818e-01
7.241482148876258185e-01,8.032898425847606605e-01
3.534279391072354948e-02,8.041063571902162810e-01
7.612771192115200813e-01,8.056257298432552005e-01
5.837646268084462076e-01,8.017414200944349423e-01
8.044726618113411387e-01,8.086623340200367327e-01
8.153271018238237300e-01,8.073548067931225480e-01
1.741783745049831633e-01,8.040504552328411325e-01
7.268452157914716549e-01,8.069233368932694495e-01
1.555894506217722073e-01,8.047717390919588709e-01
6.506822051440404042e-01,8.094716995979038821e-01
4.901152268364006304e-01,8.092094218620886625e-01
7.296961008640621138e-01,8.031498125613379946e-01
7.480931313883351086e-01,8.085843732697278741e-01
4.137508078960186464e-01,8.055048046251351845e-01
4.240994460128620913e-01,8.011754780012680932e-01
7.249712866949388490e-02,8.048130086109143155e-01
3.733573189627237277e-01,8.045825688152694610e-01
5.526195662572905842e-01,8.030972950431356505e-01
7.438320123529923444e-01,8.065894155291132295e-01
3.160049747688022381e-01,8.023900706085485002e-01
1.206985088316877286e-01,8.019379235827017727e-01
7.702775163842932038e-01,8.053642327806118661e-01
4.870763482445497061e-01,8.015754438996628428e-01
7.392951034421583190e-01,8.079175581084959701e-01
2.630756869800516262e-01,8.049440862580162781e-01
3.739545154751837686e-01,8.084944068659389860e-01
7.113261717649856930e-01,8.008004812372337966e-01
2.083910834448435834e-01,8.099868501018815392e-01
6.799092956546608502e-01,8.042345397551303732e-01
6.262242736972632728e-02,8.039033651182563300e-01
4.179587173250512433e-01,8.057363699198916152e-01
1.527604160857451154e-01,8.027603338033720837e-01
6.510333533064767142e-01,8.044153198771830660e-01
2.910876610898293637e-01,8.066312734680830543e-01
7.102264544543602787e-01,8.021109424287640177e-01
3.320255266506069169e-01,8.052052486385407049e-01
4.913583994352285211e-01,8.043111492101072679e-01
1.827330291630196446e-01,8.089783647241922671e-01
6.461938786408024660e-01,8.051358229484093521e-01
3.778901461616750446e-01,8.003868160741351989e-01
7.431169193636098791e-02,8.014962852451620323e-01
2.613855098298893398e-01,8.012089880718358259e-01
5.812439138554399420e-01,8.064709672564093212e-01
3.953369837873107473e-01,8.076404720816923177e-01
4.120781591352418172e-01,8.070598607267773783e-01
6.063587154265883683e-01,8.078631588902148719e-01
5.329969726633317778e-02,4.375837792638530566e-01
5.034854205060314281e-02,8.327071412012743146e-01
5.450808014936473628e-02,2.592799483094986868e-01
5.636314550850796828e-02,6.164326149753016626e-01
5.357878613762465103e-02,2.111610908494041261e-01
5.794360294775035419e-02,5.055273661784689399e-01
5.914429643568822753e-02,1.868006131182350649e-01
5.296837588830690530e-02,6.620035146533069792e-01
5.258683847288336127e-02,3.416009774797113541e-01
5.009626688261558519e-02,3.522318288859393465e-01
5.946371340704794534e-02,6.146237888946338712e-01
5.704839684994938986e-02,8.867781627328095162e-01
5.827166971390634193e-02,8.788420608404560186e-01
5.187295779017755959e-02,5.097696271105064403e-01
5.083399811411584007e-02,2.303788708013277398e-01
5.530719497538695573e-02,1.113452093424432410e-01
5.411591807269917898e-02,2.131159269288867841e-01
5.982334298412814166e-02,6.721232530865388632e-01
5.754530409728599027e-02,3.760684888151361593e-01
5.161519674371838756e-02,7.882252901860622440e-01
5.278150889731927919e-02,4.543628373914483931e-01
5.864656491434468849e-02,3.699625587590137377e-01
5.302564406645100814e-02,3.876043209935427503e-01
5.550566101770510602e-02,4.380772168749310636e-01
5.284844975139486173e-02,7.136491846382252424e-01
5.403853915820405057e-02,5.741718132831167276e-01
5.613284205967383755e-02,6.541799815720855671e-01
5.146881711583353725e-02,6.130930883482590410e-01
5.127070161392143638e-02,8.315760151562765490e-01
5.783254812249939703e-02,1.611970804399641966e-01
5.583496274285187216e-02,2.510025344076707299e-01
5.776334358237469185e-02,3.783979499565259808e-01
5.170048049392027972e-02,8.284602991296290408e-01
5.211752764285072781e-02,1.146850511270924577e-01
5.466632181614983210e-02,5.305954463919931863e-01
5.075214156712765795e-02,4.383370811261394495e-01
5.594441736110804253e-02,1.328617628631954539e-01
5.809202688306728396e-02,4.269469700372042209e-01
5.474191343999273290e-02,2.841432712032861407e-01
5.658457363875316060e-02,8.466073006287201386e-01
5.602544644552432535e-02,5.422445280202243811e-01
5.242913949301471893e-02,5.635235056168491630e-01
5.337026631860679327e-02,7.800526758095190916e-01
5.444270375453616473e-02,4.615060291507996904e-01
5.572760618760668611e-02,4.606241569739885633e-01
5.742461076510828322e-02,3.967791784095129892e-01
5.670596255426810228e-02,7.211594536924146315e-01
5.051900954222626750e-02,8.801257692356656559e-01
5.844500026979728563e-02,2.545764031733701027e-01
5.319479166488519373e-02,3.888501421381517775e-01
5.526186166379463277e-02,3.183324096672854320e-01
5.399176280577757531e-02,8.604224451773397897e-01
5.205729361064380389e-02,5.408162477977724869e-01
5.714521628955875759e-02,6.481060815038305334e-01
5.060647963215174350e-02,4.041852903044415024e-01
5.850729390441224143e-02,2.540046031797238979e-01
5.159658827199366943e-02,7.830116023493716160e-01
5.644070902854317340e-02,4.400875408464633431e-01
5.883092261149592411e-02,5.462757301182036285e-01
5.812157196457217595e-02,6.595787616546564536e-01
5.375650069028044958e-02,4.968889545259863039e-01
5.697133774875218215e-02,7.692329600153778868e-01
5.908313665436328022e-02,2.511051894763531855e-01
5.666063550763528883e-02,2.292050514546904449e-01
5.516165287190259725e-02,4.862429948794966261e-01
5.976816110894897505e-02,1.991045118880609976e-01
5.431914208825747853e-02,5.801900152557224466e-01
5.998632973182601441e-02,1.922093548576419286e-01
5.623025198610694109e-02,7.648538469813629392e-01
5.196117862027203188e-02,3.791552492406742858e-01
5.761381430016254690e-02,1.809452630833551789e-01
5.091828696263293180e-02,4.749948520116618611e-01
5.959113203008028353e-02,3.263109543980980409e-01
5.118507610388287749e-02,2.196558421500126868e-01
5.967543898863689189e-02,1.456509468368436810e-01
5.689559073430600078e-02,7.443634531899362416e-01
5.268526689225144083e-02,4.265472245562855758e-01
8.483065949319259502e-01,8.654417669546500269e-01
4.809708175263045088e-02,5.500040099083896017e-01
5.411042751019400354e-01,4.470819272433890768e-01
7.974619644797692475e-01,4.060981352121376120e-01
1.995147483280112488e-01,8.233677063108256478e-02
8.703115365797594594e-01,4.564854717068556611e-01
6.077985313204991441e-02,2.201792490007188074e-01
9.879895060051543387e-01,6.903072904190837855e-01
2.470280598173200115e-01,1.396668390708196983e-01
2.766569824652446163e-01,8.850365841064162797e-01
4.767225995448456932e-01,4.876597427725052891e-01
3.364704469067840709e-01,8.394001768099348393e-01
3.692116701254291589e-01,1.423694328198199521e-01
9.774497251848620616e-01,5.605228890263209696e-01
5.596521236586826653e-01,8.584911626672691032e-01
8.442221791773237838e-01,6.421992451769592547e-01
2.868347094171873612e-01,9.056713992907213795e-01
8.154603319483330059e-01,5.258838898725858302e-01
8.398861474000292315e-02,6.516961764711198812e-02
7.894940196687748601e-01,2.745501103217507510e-01
9.260306440928297578e-01,9.403320379132588114e-01
2.014400628534528670e-01,4.293533037203695057e-01
8.481269856958031372e-01,2.944495076241231968e-01
5.374914983741753138e-01,5.573132402174939964e-02
3.050265408584855800e-02,5.528632626756175839e-01
1.920712146496905970e-01,6.689145534392356707e-01
8.060327146230233941e-01,3.111641799307028611e-02
8.860592782712308768e-01,5.465080634654464475e-01
5.060275023358712376e-01,7.919992354122491474e-01
1.745545689834137604e-01,6.197211536909524865e-01
5.594296333101291818e-01,1.837780604672509532e-01
5.728158311691371463e-01,4.455201687588259962e-01
7.251050515859356338e-01,2.996691362570492179e-01
4.942536137214733616e-01,9.264047168129508902e-01
5.213417433583863447e-01,4.967563630828942256e-01
2.376082225364589684e-01,9.660610077543443364e-01
1.451391469023239067e-01,6.723549500039907034e-01
6.890006927901803913e-02,4.231209063130172282e-02
7.990430071308936011e-01,1.893525296324836127e-01
9.407063196781653147e-01,3.009966991796282285e-02
8.985152471302167987e-01,8.130494149663579362e-02
3.938516884413243435e-01,5.711291717484543451e-01
8.065533240125997150e-01,1.408501566401196003e-01
7.017530188212671716e-01,2.075954985235581030e-01
8.485994084872934273e-01,9.308844809602866144e-02
9.138889207702680095e-02,7.105269826797738775e-01
5.191523296764271045e-01,2.452891433728152937e-01
8.600499817937793390e-01,3.667323151593347014e-02
1.912813221162767696e-01,8.522217824515898599e-01
8.132615822511809478e-01,5.823553350746742130e-02
2.218592826205333379e-01,3.992569219831005323e-01
2.749780919204556362e-01,3.373527459193113864e-02
3.466059808546421150e-01,1.684062002215389875e-01
3.999811444690034024e-01,5.304910719677764785e-02
1.796347740713068464e-01,9.740857790770320879e-01
5.039698250247118816e-01,2.155189322307071165e-01
6.780546143401788850e-02,1.310570216053736359e-01
2.269048825329815222e-01,4.046225981636035196e-01
7.926580679545209840e-01,2.543649026703773686e-01
8.639433788007035986e-01,2.887495860300426376e-02
1.229085676171178532e-01,3.453673562935030694e-02
4.000116118279745114e-01,3.793023557034660431e-01
1.692272300672349739e-01,9.780691096436574528e-01
7.390364205681574372e-01,2.117423529939627125e-03
2.186223147379981191e-01,5.590908838818342552e-01
7.892857110689919242e-01,4.582818267245638427e-02
1.251368477274738544e-01,7.741106338114741581e-01
1.925238075199645904e-01,6.872731073213357578e-02
9.724746462578257589e-01,3.879743373398315542e-01
9.575098955387263411e-01,7.560440877132874604e-01
6.407311670578619278e-01,5.723978026813545533e-03
1.139320968845948939e-01,9.468685728486260222e-01
4.745249276278502570e-01,2.894830155919498882e-01
8.376080373850028904e-01,4.783563029038093162e-01
4.269475969647587577e-01,8.852266450412357157e-01
5.278469225031652279e-01,7.130040101850350087e-01
1.074243338147041343e-01,2.359580607238640770e-01
8.141170219982359901e-01,1.370756819855550035e-01
8.566023641780030617e-01,1.496471046153892148e-01
4.903772835312488754e-01,4.859632031706884736e-01
2.883016469433096751e-01,2.410608304077129227e-01
8.597841769347071006e-01,3.668859552122261669e-01
7.641794379513230928e-02,2.428850475351397586e-01
1.844289530116615672e-01,2.943641258445711673e-01
5.704321566604727556e-01,9.301915770866876487e-01
4.111396438585029900e-01,1.139488420201069559e-02
3.287123872983043205e-01,2.652548883591760442e-01
1.516091980025671970e-01,9.802657138047852214e-01
1.743516342306055886e-02,3.380851572571877961e-01
2.231726470296737930e-01,3.505894436464488950e-01
7.577535115539995036e-01,4.352915284180073896e-01
6.807657084310293483e-01,8.412239207024942156e-02
9.580326608523954679e-01,1.414748017384281908e-01
4.890970710836147206e-01,8.988713041668039416e-01
3.773397373249625097e-01,9.443551547743015417e-01
8.613560783494866868e-01,6.215642673105494787e-01
1.087318505150760006e-01,3.732817468867320465e-01
8.205432013155942172e-01,7.868660057403727148e-02
5.085641649948622334e-01,8.244800423341727136e-01
6.095987246474280363e-01,4.464953410188581828e-01
4.756983246629624129e-01,2.427361285152743464e-01
5.422387348307556865e-01,7.878203234390268594e-01
4.891138169247368772e-01,6.851364160375238432e-01
4.267783598406377221e-01,7.871909413754203388e-01
9.606704772965545258e-01,4.501286064311446067e-01
3.700615218818049668e-01,1.957405484758438785e-01
6.936454917368213291e-01,3.749756991477111168e-01
5.424239154654578871e-02,9.260195695784291248e-01
7.485869951465854433e-01,7.771921499397161925e-01
6.977719119385914492e-01,3.406167247464392256e-01
3.930527504011535056e-01,7.864279101784472648e-01
1.723069449369629691e-01,5.038060022866265308e-01
8.416379326857350573e-01,5.525940648384290721e-02
9.043484239697140159e-02,7.180806122088925214e-01
2.902477186974496970e-01,5.754337708195532697e-01
7.530280833904980931e-01,3.077940021243928959e-01
7.943847147807986397e-01,4.454339327012036831e-01
9.728690950804961268e-01,5.273435682072151742e-01
4.743361151737825465e-01,8.152439219632446887e-01
3.797176269536031018e-02,5.228225654208215056e-01
5.029898888349138009e-01,4.260300729003603792e-01
9.975579973509056675e-01,1.806109305223487782e-01
9.948210977036944236e-01,7.146995466612064973e-01
5.806651879450039910e-01,4.547892564911589774e-01
3.440230064095500251e-01,3.695119905903714863e-01
6.733239332650835518e-01,8.740094546392063179e-01
8.484503708162096647e-01,4.690838923756883161e-01
1.306750436167750384e-01,6.973860597579530085e-02
7.274315981332892811e-01,7.229136816089249962e-01
1.918366820610963308e-01,1.219646474892105287e-01
3.909548570287422198e-01,6.295716747023574200e-01
2.737708256736779422e-01,4.702148768907707388e-01
6.059141609965456032e-01,1.977210978435940125e-01
2.888338552699027950e-01,8.725750281586431845e-01
7.585053136436278320e-01,2.413277001985733861e-01
1.008694956614478583e-01,7.574801053037303333e-01
6.117966215592836043e-01,3.315571253368084226e-01
2.360541738497009059e-02,7.757124603335278090e-01
3.103837275924976602e-01,3.255464564894319235e-01
7.515927302117030306e-01,5.662640341217450857e-01
8.792845959739756800e-01,7.862504341781194617e-01
4.448819896757008618e-02,3.529774805223286072e-02
6.056453592088720805e-01,7.684233507088830128e-01
2.776101546566290268e-01,5.120799080324893726e-01
3.666314893118809981e-01,4.666077050516644897e-01
5.458082736109013400e-01,9.275720941864411540e-01
8.774700037696523403e-01,6.265848806962933670e-01
1.905976234296031246e-01,9.508012613405739666e-01
2.409807408103081250e-01,6.038808227152626662e-01
6.210913562615857364e-01,5.649342330000661772e-01
4.534466166282388189e-01,9.257901543400658129e-02
6.166995921458718888e-01,6.338004832533989941e-01
8.648859008583287267e-01,2.422070222330000577e-01
2.787471025209424802e-01,2.180102188600089447e-02
6.362345667391380299e-01,2.362872456297589463e-01
9.714696279159084069e-01,7.930713951684967844e-01
9.527696437998275369e-01,9.819992869742389940e-01
2.521936015582224022e-01,9.683276878775626262e-01
3.988638021526693112e-01,8.836502720121466314e-01
3.186902265348927621e-01,1.906152485507150440e-01
3.906045052440496601e-01,6.549914249330542892e-01
7.081255231102293601e-01,5.310436537905010024e-01
2.707207891971228353e-01,3.032590907072757469e-01
3.834967975504146032e-01,1.814371747227289389e-01
3.987594218263590395e-01,1.765218001132106557e-02
5.521270488462018955e-01,7.664691194531876584e-02
7.158433818905034496e-01,5.977721163710517649e-01
2.232869624577996648e-01,2.997533057139479817e-01
7.366240148306202329e-01,8.160492428246464147e-01
9.263015640065023204e-01,9.666596554971845778e-01
1.381958706118087410e-01,6.490977175741383665e-01
6.367488785238961668e-01,7.668001556272894259e-01
9.202348312160149035e-01,7.544052360913956756e-02
6.759488910717295074e-01,3.800085588927579194e-01
1.832931183428181815e-02,7.347590670537853530e-01
2.413133849584117308e-01,6.156427936197517159e-01
6.226730595637113286e-01,3.659935877177974972e-01
4.077645941915089556e-01,2.012715401368344106e-02
2.117523155271164581e-01,9.538468126889404486e-01
8.846844239049111991e-01,7.687670860569760789e-01
5.234716163932138233e-01,7.863876290795038804e-01
1.892063726726489759e-01,3.930802332123333742e-01
2.267024033057727095e-01,8.334894322481301021e-01
6.154507531870768711e-01,7.543779481207831816e-01
2.235760986693142716e-01,4.980863833922585804e-01
9.583696722400801837e-01,3.152155615114867193e-01
6.567335067745539989e-01,6.794988145505969079e-01
6.573058144928350943e-01,3.819056509189501236e-01
3.133529465656438862e-01,7.931835696330260532e-01
6.855650563879182868e-02,1.451757502465156613e-01
4.277296981690552613e-01,1.016199545503468221e-01
9.894436474010214200e-01,9.310568218575905330e-01
7.290526923999748332e-01,1.255275129792701727e-01
8.999284387853232481e-01,3.561135458396252895e-01
9.711812616427573097e-01,9.663309493823682983e-01
6.470092044141595444e-01,7.457662970396644608e-01
8.694651605643888281e-01,5.242974882960874800e-02
9.558856064570797617e-01,6.702561596267728738e-01
2.260005693626880030e-01,1.698253851077759502e-01
4.421020068616623444e-01,4.573809463170674244e-02
4.713041353037898951e-01,4.554245166533360534e-01
1.154688781782513274e-02,4.617329978827552917e-01
9.084167709836361571e-01,4.911143806690106417e-01
8.359830049342376057e-01,9.231879142006517158e-01
6.988997057986036099e-01,8.455582559338653548e-01
2.771552888446084384e-01,6.912781118209551656e-02
7.040762909756533849e-01,1.834469154199639962e-01
2.146419878296488004e-01,9.962385255055775657e-01
6.238581947157906260e-01,2.966772445727739460e-01
5.516633434425448623e-01,5.591594081188289156e-02
2.041984144772967247e-01,3.111506915273247742e-01
9.769331255333724151e-01,6.629522837632833010e-01
9.788712771821160563e-02,4.094222437581405138e-01
4.357752084121319092e-01,1.058372039858118674e-01
2.255829483176165773e-01,4.487223737022166259e-01
9.623821124165037044e-02,9.914424598600710681e-01
9.753792642795757750e-01,3.885700613907462908e-01
3.146504584087230771e-01,6.956859891635532867e-01
3.053525796698067230e-01,3.796069126607404809e-01
2.129683502462377254e-01,5.403612702274049884e-01
5.493362973189619414e-01,4.917853048640826730e-01
4.708970040689004488e-01,1.519736899438541879e-02
2.681099275854711972e-01,7.509089352909372739e-01
3.974745412198886219e-01,6.407695282939870340e-01
3.314471962596178822e-01,4.505045198665199035e-01
9.947838921738466622e-01,6.677925863038539633e-01
2.955461917149676543e-01,6.995290110400660399e-01
9.233569053108445779e-01,2.572326393636115149e-01
3.660869133938269293e-01,9.819139979286421738e-02
3.780049543313143134e-01,9.603574501241315398e-01
9.113180468137583867e-01,3.614337386549368869e-01
8.841786112454921298e-01,2.560104151895161162e-01
1.555280692112115740e-02,3.814526250674212804e-01
7.638718395484939139e-01,3.669005495135811978e-01
3.410021247571512482e-01,7.915985062696421215e-01
8.342492134784813829e-02,1.611852172650778819e-02
5.743694245984649616e-01,5.478572043843120687e-01
8.156255331830728483e-01,9.413853931494132743e-01
3.189399570814036022e-01,1.030517777715990319e-01
5.853447242667360051e-01,4.745319257746998254e-01
4.741475711093484091e-01,5.229027190845926265e-01
8.289705480038923879e-02,6.171357018448702519e-02
1.513494108779010472e-01,1.878427051702598050e-01
3.274101404319954001e-01,4.971586785979624223e-01
1.492752782991136340e-01,6.612970152716579619e-01
6.080912324144016612e-01,5.970329500195363792e-01
